"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"1945","Triangular Colouring Pencil - STABILO Trio thick short - Pack of 12 - Assorted Colours","Super stifte","Sebastian","Sehr kräftig und deckend","Reviewed in Germany on 5 April 2023","3.0 out of 5 stars","Verified Purchase"
"1946","Triangular Colouring Pencil - STABILO Trio thick short - Pack of 12 - Assorted Colours","Sehr gute Qualität, Schnelle Lieferung","Thomas F.","Sehr gute Qualität, Schnelle Lieferung","Reviewed in Germany on 23 April 2024","5.0 out of 5 stars","Verified Purchase"
"1947","Triangular Colouring Pencil - STABILO Trio thick short - Pack of 12 - Assorted Colours","Matitone colorate","Graziano","Bel regalo per i bambini che amano disegnare","Reviewed in Italy on 21 March 2024","5.0 out of 5 stars","Verified Purchase"
"1948","Triangular Colouring Pencil - STABILO Trio thick short - Pack of 12 - Assorted Colours","Super","***","Super tolle Stifte für die kleinen Hände","Reviewed in Germany on 3 April 2024","5.0 out of 5 stars","Verified Purchase"
"1949","Triangular Colouring Pencil - STABILO Trio thick short - Pack of 12 - Assorted Colours","Super","Nene","Sehr gute bundstiffte","Reviewed in Germany on 6 April 2024","5.0 out of 5 stars","Verified Purchase"
"1950","Triangular Colouring Pencil - STABILO Trio thick short - Pack of 12 - Assorted Colours","Contenuto e confezione","mauri","Matite colorate di ottima fattura, impugnabilità con colori decisi. Lascia un po' a desiderare la custodia.","Reviewed in Italy on 8 February 2024","5.0 out of 5 stars","Verified Purchase"
"1951","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","Fantastic Product","A Riggs","Probably the best mechanical pencil I have ever used.  I own three of these, now.  I highly recommend them.","Reviewed in the United States on 23 April 2024","4.7 out of 5 stars","Verified Purchase"
"1952","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","Perfecto!!!","Manolo","Sabía que tenía que ser bueno, pero es mejor de lo que esperaba. Por peso, ergonomia y precisión","Reviewed in Spain on 12 March 2021","5.0 out of 5 stars","Verified Purchase"
"1953","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","Solid","Shaun McCauley","Solid build, works well","Reviewed in Germany on 26 March 2024","5.0 out of 5 stars","Verified Purchase"
"1954","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","Mes portemines préférés","Noaboner 🖥️ 🎧 🛠️🌿","Ces portemines en série métal sont tout simplement magnifique. J'adore dessiner, croquer ou écrire ace ceux-ci.J'en ai au bureau, à l'atelier et j'en emmène toujours un avec moi.La qualité est aux rendez-vous tant que ce sont des séries en métal, des produits qui sont encore fabriquer pour durer, ce qui est assez rare pour le signaler !","Reviewed in France on 23 June 2021","5.0 out of 5 stars","Verified Purchase"
"1955","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","めっちゃいい","Amazon カスタマー","重いとか言っていたけど私にはちょうどよかったです！","Reviewed in Japan on 21 February 2024","5.0 out of 5 stars","Verified Purchase"
"1956","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","Schönster Druckbleistift","Amazon カスタマー","Es gibt wohl keinen schöneren Druckbleistift. In Silber ein Klassiker, in blau auch wunderschön. Verarbeitung seit Jahrzehnten top.","Reviewed in Germany on 21 December 2022","5.0 out of 5 stars","Verified Purchase"
"1957","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","De los mejores","Amazon Kunde","Se siente en la mano perfecto, sólido y con el peso justo. Y el detalle para marcar la dureza es todo un detalle.","Reviewed in Spain on 2 December 2023","5.0 out of 5 stars","Verified Purchase"
"1958","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","Amazing quality from Rotring","Manu T.","My favorite mechanical pencil, high quality, all metal nice weight to it, love writing with it. Comes with HB lead but I replaced it with 4B 0.5mm lead","Reviewed in Canada on 14 February 2024","5.0 out of 5 stars","Verified Purchase"
"1959","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","Quality Craftsmanship","Christos Obretenov","I've been using this pencil for a few days now, and it's a real upgrade over my usual plastic mechanical pencils. The grip texture/knurling makes holding it easy, and the size is very comfortable to me. The deep green color is also very nice.","Reviewed in the United States on 30 September 2022","5.0 out of 5 stars","Verified Purchase"
"1960","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","Rotring eben","Christos Obretenov","Die gewohnt brillia te Rotring-Qualität zwar zu hohem Preis, aber der ist angemessen, denn die Stifte schreiben und halten sich Spitze und gehen selbst nach Jahrzehnten des Benutzens nicht kaputt.Meine heiße Empfehlung!","Reviewed in Germany on 15 November 2023","5.0 out of 5 stars","Verified Purchase"
"1961","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","Absolutely love it","Emanuel","Amazing quality and feel when writing! All metal and great green color.","Reviewed in Sweden on 28 July 2023","4.7 out of 5 stars","Verified Purchase"
"1962","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","Perfekt","Petra Sievers","Mein ""alter"" Rotring Druckbleistift von 1985 hat endgültig seinen Dienst eingestellt,also musste ein neuer her.Nach kurzer Recherche bin ich wieder bei Rotring gelandet.  0,7mm weil mir das zum schreiben, zeichnen und markieren einfach besser taugt. Mit 54 sind die 0,2mm mehr zum 0,5er schon ein Plus.Haptik ist Spitze, der Stift hält sich super, nichts stört, nichts drückt auch nach längerem halten.Die Mechanik funktioniert geschmeidig, nichts hakt, geht schwer oder blockiert.Mir gefällt das Gewicht in Vergleich zu den leichten Plastikstiften.Metal ist einfach Metal, selbst wenn der Energieaufwand höher ist macht es seine Haltbarkeit Nachhaltig.","Reviewed in Germany on 9 April 2022","5.0 out of 5 stars","Verified Purchase"
"1963","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","Ottiuma","stepat","Le portamine della Rotring rimango sempre le migliori, sopratutto quelle di metallo dalla serie 600 in su.","Reviewed in Italy on 31 March 2024","5.0 out of 5 stars","Verified Purchase"
"1964","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","Sehr dunkles grünliches Blau","Kundenkommentar","Aus Messing in einem sehr dunklen grünlichen Blau. Die Produktfotos können diese metallische Farbe nur bedingt wiedergeben. Geschmackssache. Die Qualität wie bei einem 600 zu erwarten.","Reviewed in Germany on 28 April 2023","5.0 out of 5 stars","Verified Purchase"
"1965","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","Bester Feinminenstift aller Zeiten","Klemen Špeh","Einfach super.","Reviewed in Germany on 21 October 2021","4.0 out of 5 stars","Verified Purchase"
"1966","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","El mejor","Mariopla","Inmejorable, utilizo mucho los lapicez metálicos, tengo varios y este el mejor también el más caro, aunque este me sorprendió el precio.","Reviewed in Spain on 16 April 2023","5.0 out of 5 stars","Verified Purchase"
"1967","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","Beautiful, well-made, and ecological","HLJ","This pencil has a great weight and feel. I LOVE it!","Reviewed in the United States on 9 October 2023","5.0 out of 5 stars","Verified Purchase"
"1968","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","This is the best pencil I’ve ever owned.","Just an Elf","Wow!  This is the best mechanical pencil I’ve ever owned.  I’m never going back to a cheap no name brand.","Reviewed in the United States on 10 April 2023","5.0 out of 5 stars","Verified Purchase"
"1969","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","Gutes Produkt","Bastelopa","Das Anzeigen mit dem Bleistift ist viel genauer als bei gewöhnlichen Stiften.","Reviewed in Germany on 3 October 2023","5.0 out of 5 stars","Verified Purchase"
"1970","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","Endlich! Danke an rOtring und AMAZON!","Thomi von Venner","Endlich, heute ist er eingetroffen mein erster nicht schwarzer und auch nicht silberner rOtring.Ein Auge hatte ich lange schon darauf. Aber da ich immer zweifelte habe ich gewartet. Bis zu diesem tollen Angebot am ""Schwarzen Freitag"".Da musste ich mir den Roten 600 Bleistift 0,5 holen. Dank a AMAZON zu einem unschlagbaren Preis und dank rOtring in der bewährten rOtring-Qualität.Ein absolutes muss so ein rOtring 600 - egal in welcher Farbe, das Schreib- und Zeichengefühl mit diesem perfekten Stift ist einzigartig.Nach dieser Erfahrung werden wohl in der Zukunft hoffentlich auch bald der Blaue und der Grüne in meinem Besitz sein.Diesen Stift kann ich mit gutem Geissen weiter empfehlen.Wer noch ein Geschenk sucht ist mit einem rOtring 600 auf der sicheren Seite.","Reviewed in Germany on 29 November 2022","4.0 out of 5 stars","Verified Purchase"
"1971","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","Me encanta este portaminas","Sakbo","El diseño hexagonal y su fabricación en metal hacen que sea muy cómodo de usar y con gran durabilidad.Tiene un indicador de la dureza de la mina.A pesar de que es de construcción robusta es delicado, ya me cargué un par de ellos por caérseme de la mesa.","Reviewed in Spain on 23 January 2023","4.7 out of 5 stars","Verified Purchase"
"1972","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","Très cher, mais très bien !","Elric de Melniboné","Très cher, mais très bonne qualité, je n'ai jamais été déçu par rOtring en 25 ans d'utilisation.","Reviewed in France on 18 January 2023","5.0 out of 5 stars","Verified Purchase"
"1973","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","最高","工藤正亜紀","持った時のズッシリ感　良い感じです。ペン先が走ります。もう一本購入予定です。ただ一点だけ　万が一落としたりペンケースに間違えて荷物とか乗せてしまうとペン先が折れそうで…  ペン先が収納できる様改良されたらパーフェクトです。","Reviewed in Japan on 8 March 2024","5.0 out of 5 stars","Verified Purchase"
"1974","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","Very good Pencil","lewis daley","Perfect size and easy to handle while drawing, love the navy blue colour I got mind in hard metal very tough, Well made","Reviewed in the United Kingdom on 24 July 2023","4.0 out of 5 stars","Verified Purchase"
"1975","rOtring 600 Mechanical Pencil | 0.7 mm | Blue All-Metal Body Propelling Pencil | Non-Slip Knurled Grip & Hexagonal Barrel","Excelente Calidad","lewis daley","Los lapices de Rotring son garantia de calidad y el rotring 600 no se queda atras en comparacion a los 800. Compre el rojo 600 de oportunidad ($496 MX) y estoy encantada! Es delgado firme y liviano aun con su cuerpo de metal ,su forma y textura dan seguridad de que no ruede y se caiga.  No cansa la mano y la escritura con el es suave . Deseaba un rotring para mi coleccion de lapices ya  que soy dibujante y este modelo definitivamente me ha satisfecho . Recomendado si prefiere lapiceros delgados a los gruesos .","Reviewed in Mexico on 12 November 2021","5.0 out of 5 stars","Verified Purchase"
